0.0	0.005	0.0	0.0	0.0	0.0	0.035	100.0
0.01	0.005	0.0	0.020573393796021185	0.0	0.0012168199554286761	0.034995346488443844	99.879748921942
0.02	0.005	0.0	0.04057097025960231	0.0	0.0048160897554864164	0.03499069359560682	99.75964244710173
0.03	0.005	0.0	0.06000884430343163	0.0	0.010722788479936391	0.03498604132140667	99.63968040159227
0.04	0.005	0.0	0.07890267984224865	0.0	0.01886418769768785	0.034981389665761135	99.5198626117358
0.05	0.005	0.0	0.09726770245742143	0.0	0.029169778581354767	0.03497673862858798	99.40018890406334
0.06	0.005	0.0	0.11511871152088454	0.0	0.041571202479621094	0.034972088209804984	99.28065910531451
0.07	0.005	0.0	0.13247009237644222	0.0	0.05600218185363933	0.034967438409329914	99.16127304243727
0.08	0.005	0.0	0.14933582762555409	0.0	0.07239845608450021	0.034962789227080564	99.0420305425877
0.09	0.005	0.0	0.16572950868920622	0.0	0.09069771699879198	0.034958140662974736	98.92293143312968
0.1	0.005	0.0	0.1816643464578575	0.0	0.11083954864427352	0.03495349271693025	98.80397554163476
0.11	0.005	0.0	0.19715318235300255	0.0	0.1327653666260762	0.03494884538886492	98.68516269588176
0.12	0.005	0.0	0.21220849798551297	0.0	0.15641836361241418	0.03494419867869659	98.56649272385667
0.13	0.005	0.0	0.22684242629923568	0.0	0.18174344925130437	0.03493955258634309	98.44796545375225
0.14	0.005	0.0	0.24106675982179607	0.0	0.20868720374497957	0.0349349071117223	98.32958071396794
0.15	0.005	0.0	0.2548929619930744	0.0	0.23719781705934848	0.03493026225475208	98.21133833310948
0.16	0.005	0.0	0.2683321747715229	0.0	0.2672250474890085	0.034925618015350296	98.09323813998871
0.17	0.005	0.0	0.2813952283315103	0.0	0.29872016856375894	0.034920974393434855	97.97527996362336
0.18	0.005	0.0	0.2940926504328893	0.0	0.3316359202798641	0.034916331388923645	97.85746363323675
0.19	0.005	0.0	0.306434673045444	0.0	0.36592647202136763	0.03491168900173459	97.73978897825756
0.2	0.005	0.0	0.31843124280739804	0.0	0.4015473677207713	0.034907047231785594	97.62225582831958
0.21	0.005	0.0	0.3300920278773655	0.0	0.4384554902508099	0.034902406078994606	97.50486401326147
0.22	0.005	0.0	0.3414264247950949	0.0	0.47660902335878536	0.034897765543279564	97.38761336312653
0.23	0.005	0.0	0.35244356854168507	0.0	0.5159674004330624	0.034893125624558416	97.27050370816241
0.24	0.005	0.0	0.3631523379795872	0.0	0.5564912761194643	0.03488848632274914	97.15353487882086
